user_id,product_id,Quantity,rating
10258,P100303,6,3
10258,P100329,2,2
10258,P100436,3,2
10259,P100040,2,2
10259,P100050,3,2
10259,P100063,4,3
10259,P100087,1,1
10259,P100245,1,1
10259,P100313,2,2
10259,P100366,1,1
10259,P100386,3,2
10259,P100425,4,3
10259,P100426,3,2
10260,P100144,2,2
10260,P100233,4,3
10260,P100328,3,2
10260,P100342,4,3
10260,P100369,3,2
10260,P100394,2,2
10260,P100439,1,1
10261,P100112,2,2
10261,P100214,4,3
10261,P100260,3,2
10261,P100311,5,3
10261,P100367,2,2
10262,P100210,4,3
10262,P100232,2,2
10262,P100307,4,3
10263,P100000,3,2
10263,P100037,4,3
10263,P100157,3,2
10263,P100217,6,3
10263,P100240,2,2
10263,P100335,3,2
10263,P100422,3,2
10263,P100423,3,2
10263,P100490,3,2
10263,P100493,4,3
10264,P100000,5,3
10264,P100012,1,1
10264,P100408,3,2
10264,P100487,2,2
10265,P100047,1,1
10265,P100084,3,2
10265,P100261,4,3
10265,P100422,3,2
10266,P100152,2,2
10266,P100191,6,3
10266,P100412,3,2
10266,P100490,3,2
10267,P100022,3,2
10267,P100083,4,3
10267,P100174,4,3
10267,P100257,3,2
10267,P100343,5,3
10267,P100426,1,1
10268,P100004,3,2
10268,P100174,3,2
10268,P100446,3,2
10268,P100468,3,2
10269,P100002,3,2
10269,P100122,5,3
10269,P100214,5,3
10269,P100215,2,2
10269,P100365,6,3
10269,P100384,4,3
10269,P100416,3,2
10270,P100087,2,2
10270,P100093,5,3
10270,P100143,1,1
10270,P100215,2,2
10270,P100264,3,2
10270,P100282,2,2
10270,P100306,2,2
10270,P100330,2,2
10271,P100116,2,2
10271,P100213,2,2
10271,P100369,4,3
10271,P100464,1,1
10272,P100114,2,2
10272,P100119,2,2
10272,P100137,3,2
10272,P100175,2,2
10272,P100178,1,1
10272,P100206,3,2
10272,P100213,2,2
10272,P100364,1,1
10272,P100367,2,2
10273,P100102,6,3
10273,P100259,2,2
10273,P100282,3,2
10273,P100333,1,1
10273,P100381,4,3
10273,P100436,2,2
10274,P100042,3,2
10274,P100090,5,3
10274,P100386,3,2
10274,P100480,4,3
10275,P100001,4,3
10275,P100300,4,3
10275,P100345,3,2
10276,P100146,3,2
10276,P100190,4,3
10276,P100206,3,2
10276,P100274,4,3
10276,P100282,2,2
10276,P100355,1,1
10277,P100142,2,2
10277,P100330,4,3
10277,P100333,3,2
10277,P100483,2,2
10278,P100029,2,2
10278,P100332,3,2
10278,P100334,5,3
10279,P100217,3,2
10279,P100290,4,3
10280,P100157,2,2
10280,P100285,3,2
10280,P100386,7,4
10280,P100415,3,2
10280,P100470,2,2
10280,P100481,2,2
10281,P100385,1,1
10281,P100450,4,3
10282,P100347,5,3
10282,P100391,2,2
10282,P100393,6,3
10282,P100399,2,2
10282,P100473,4,3
10282,P100497,2,2
10283,P100070,5,3
10283,P100138,2,2
10283,P100283,3,2
10283,P100298,4,3
10283,P100392,3,2
10284,P100013,4,3
10284,P100081,4,3
10284,P100083,5,3
10284,P100132,1,1
10284,P100151,2,2
10284,P100222,3,2
10284,P100225,2,2
10285,P100055,2,2
10285,P100138,3,2
10285,P100371,2,2
10285,P100403,3,2
10285,P100455,1,1
10286,P100106,2,2
10286,P100122,2,2
10286,P100238,3,2
10286,P100272,2,2
10286,P100293,4,3
10286,P100306,4,3
10286,P100419,3,2
10286,P100426,1,1
10286,P100492,3,2
10287,P100052,5,3
10287,P100080,2,2
10287,P100141,5,3
10287,P100301,5,3
10287,P100365,3,2
10287,P100374,2,2
10287,P100480,2,2
10288,P100017,3,2
10288,P100059,4,3
10288,P100081,1,1
10288,P100256,3,2
10288,P100300,6,3
10288,P100380,2,2
10288,P100413,2,2
10288,P100488,5,3
10289,P100006,5,3
10289,P100230,3,2
10289,P100245,1,1
10289,P100250,2,2
10289,P100325,3,2
10289,P100337,2,2
10289,P100482,1,1
10289,P100486,6,3
10290,P100235,4,3
10290,P100400,4,3
10290,P100451,10,5
10291,P100178,6,3
10291,P100326,4,3
10291,P100338,1,1
10291,P100483,6,3
10292,P100330,3,2
10292,P100400,2,2
10293,P100029,3,2
10293,P100205,3,2
10293,P100280,3,2
10293,P100339,3,2
10293,P100464,2,2
10294,P100177,1,1
10294,P100226,1,1
10294,P100268,4,3
10294,P100404,6,3
10294,P100413,2,2
10294,P100489,3,2
10295,P100165,6,3
10295,P100198,2,2
10296,P100037,3,2
10296,P100043,5,3
10296,P100140,1,1
10296,P100259,2,2
10296,P100308,3,2
10296,P100334,3,2
10297,P100065,4,3
10297,P100157,4,3
10297,P100240,4,3
10297,P100253,4,3
10297,P100325,1,1
10297,P100341,3,2
10297,P100467,1,1
10298,P100181,1,1
10298,P100400,4,3
10298,P100452,4,3
10298,P100478,2,2
10299,P100054,3,2
10299,P100195,3,2
10299,P100212,1,1
10299,P100228,2,2
10299,P100293,4,3
10299,P100363,3,2
10299,P100396,4,3
10299,P100482,3,2
10300,P100112,3,2
10300,P100180,5,3
10300,P100199,4,3
10300,P100204,3,2
10300,P100250,1,1
10300,P100268,5,3
10300,P100458,5,3
10300,P100473,5,3
10301,P100056,3,2
10301,P100153,2,2
10301,P100317,4,3
10301,P100355,5,3
10301,P100366,6,3
10301,P100452,1,1
10302,P100169,5,3
10302,P100450,1,1
10303,P100023,4,3
10303,P100072,2,2
10303,P100198,2,2
10304,P100012,4,3
10304,P100079,6,3
10305,P100431,2,2
10305,P100480,3,2
10306,P100072,3,2
10306,P100159,2,2
10306,P100238,1,1
10306,P100362,3,2
10306,P100370,2,2
10307,P100056,3,2
10307,P100059,4,3
10307,P100115,3,2
10308,P100032,6,3
10308,P100106,2,2
10308,P100108,4,3
10308,P100498,2,2
10309,P100100,5,3
10309,P100286,4,3
10309,P100299,1,1
10309,P100440,5,3
10310,P100185,3,2
10310,P100242,2,2
10310,P100343,2,2
10310,P100393,3,2
10310,P100482,2,2
10311,P100051,2,2
10311,P100187,4,3
10311,P100197,3,2
10311,P100356,2,2
10311,P100370,2,2
10311,P100488,2,2
10312,P100258,2,2
10312,P100278,4,3
10312,P100283,5,3
10312,P100306,2,2
10312,P100358,4,3
10312,P100421,2,2
10312,P100423,4,3
10312,P100448,2,2
10312,P100466,3,2
10313,P100000,3,2
10313,P100002,3,2
10313,P100063,4,3
10313,P100120,3,2
10313,P100165,2,2
10313,P100338,2,2
10313,P100443,4,3
10314,P100044,1,1
10314,P100056,1,1
10314,P100141,5,3
10314,P100320,3,2
10314,P100357,4,3
10314,P100405,1,1
10314,P100462,2,2
10315,P100435,2,2
10315,P100457,2,2
10316,P100090,4,3
10316,P100133,2,2
10316,P100247,2,2
10316,P100326,3,2
10316,P100384,1,1
10316,P100457,2,2
10316,P100459,3,2
10317,P100072,1,1
10317,P100153,1,1
10317,P100195,2,2
10317,P100198,6,3
10317,P100205,6,3
10317,P100229,4,3
10317,P100353,1,1
10318,P100232,3,2
10318,P100419,5,3
10319,P100211,3,2
10319,P100220,3,2
10319,P100249,2,2
10319,P100286,6,3
10319,P100453,3,2
10320,P100147,6,3
10320,P100253,3,2
10321,P100055,1,1
10321,P100211,4,3
10321,P100215,7,4
10321,P100224,3,2
10321,P100294,3,2
10321,P100419,4,3
10322,P100045,6,3
10322,P100074,1,1
10322,P100389,2,2
10322,P100415,5,3
10322,P100438,1,1
10323,P100160,4,3
10323,P100189,4,3
10323,P100378,4,3
10323,P100427,5,3
10323,P100473,4,3
10324,P100007,3,2
10324,P100030,3,2
10324,P100052,3,2
10324,P100168,5,3
10324,P100266,5,3
10324,P100345,3,2
10324,P100401,4,3
10324,P100408,3,2
10325,P100072,2,2
10325,P100134,2,2
10325,P100155,3,2
10325,P100458,3,2
10325,P100474,2,2
10326,P100001,5,3
10326,P100006,4,3
10326,P100092,3,2
10326,P100127,3,2
10326,P100152,2,2
10326,P100205,2,2
10327,P100020,5,3
10327,P100067,3,2
10327,P100088,3,2
10327,P100096,2,2
10327,P100351,3,2
10327,P100353,6,3
10328,P100040,3,2
10328,P100095,6,3
10328,P100143,3,2
10328,P100180,1,1
10328,P100299,1,1
10328,P100423,2,2
10328,P100497,4,3
10329,P100032,4,3
10329,P100080,3,2
10329,P100116,2,2
10329,P100128,2,2
10329,P100166,1,1
10329,P100270,3,2
10329,P100285,4,3
10329,P100386,2,2
10330,P100023,3,2
10330,P100197,3,2
10330,P100225,3,2
10330,P100303,1,1
10330,P100327,2,2
10330,P100448,2,2
10331,P100005,4,3
10331,P100042,4,3
10331,P100068,1,1
10331,P100100,4,3
10331,P100358,3,2
10331,P100392,1,1
10331,P100498,3,2
10332,P100009,3,2
10332,P100034,2,2
10332,P100198,5,3
10332,P100261,2,2
10332,P100268,1,1
10332,P100351,2,2
10333,P100463,3,2
10333,P100485,2,2
10334,P100181,3,2
10334,P100195,4,3
10334,P100217,3,2
10334,P100499,4,3
10335,P100142,4,3
10335,P100196,3,2
10335,P100326,2,2
10335,P100344,6,3
10335,P100497,2,2
10336,P100043,2,2
10336,P100052,4,3
10336,P100127,2,2
10336,P100151,4,3
10336,P100163,3,2
10336,P100392,2,2
10336,P100468,3,2
10337,P100000,3,2
10338,P100160,2,2
10338,P100200,2,2
10338,P100263,4,3
10338,P100307,3,2
10338,P100317,2,2
10338,P100319,3,2
10338,P100320,2,2
10338,P100412,2,2
10338,P100431,3,2
10339,P100075,3,2
10339,P100082,2,2
10339,P100187,2,2
10339,P100459,2,2
10339,P100470,2,2
10340,P100267,1,1
10340,P100300,7,4
10340,P100385,1,1
10340,P100462,4,3
10341,P100003,5,3
10341,P100094,3,2
10341,P100150,5,3
10342,P100140,2,2
10342,P100163,4,3
10342,P100255,2,2
10342,P100407,2,2
10342,P100481,4,3
10343,P100030,3,2
10343,P100141,3,2
10343,P100149,6,3
10343,P100193,3,2
10343,P100231,4,3
10344,P100020,3,2
10344,P100148,3,2
10344,P100258,2,2
10344,P100353,3,2
10344,P100389,3,2
10344,P100412,5,3
10345,P100200,2,2
10345,P100290,2,2
10345,P100295,2,2
10345,P100323,5,3
10346,P100026,3,2
10346,P100141,4,3
10346,P100292,3,2
10346,P100337,1,1
10346,P100390,5,3
10347,P100023,5,3
10347,P100107,1,1
10348,P100368,5,3
10348,P100380,3,2
10348,P100465,2,2
10348,P100499,2,2
10349,P100042,3,2
10349,P100075,4,3
10349,P100099,5,3
10350,P100154,3,2
10350,P100159,4,3
10350,P100202,3,2
10350,P100312,3,2
10350,P100345,1,1
10350,P100410,3,2
10350,P100474,4,3
10350,P100480,1,1
10351,P100067,2,2
10351,P100130,1,1
10351,P100263,3,2
10351,P100274,2,2
10351,P100303,2,2
10351,P100457,1,1
10351,P100492,1,1
10352,P100124,3,2
10352,P100192,5,3
10352,P100225,3,2
10352,P100229,1,1
10352,P100292,4,3
10353,P100013,2,2
10353,P100198,4,3
10353,P100220,3,2
10353,P100289,2,2
10353,P100303,2,2
10353,P100359,1,1
10353,P100374,2,2
10353,P100491,3,2
10354,P100037,3,2
10354,P100040,1,1
10354,P100144,4,3
10354,P100240,4,3
10354,P100307,3,2
10354,P100415,2,2
10355,P100028,4,3
10355,P100061,4,3
10355,P100177,2,2
10355,P100363,5,3
10355,P100364,2,2
10355,P100414,3,2
10355,P100459,4,3
10355,P100468,1,1
10356,P100004,3,2
10356,P100178,2,2
10356,P100195,3,2
10356,P100222,2,2
10356,P100301,2,2
10356,P100381,4,3
10356,P100451,4,3
10357,P100125,3,2
10357,P100296,4,3
10357,P100376,4,3
10357,P100456,2,2
10358,P100112,3,2
10358,P100187,4,3
10358,P100271,2,2
10359,P100082,3,2
10359,P100124,4,3
10359,P100138,1,1
10359,P100325,2,2
10359,P100440,1,1
10359,P100473,4,3
10360,P100043,5,3
10360,P100225,3,2
10360,P100245,5,3
10360,P100308,5,3
10360,P100388,4,3
10360,P100427,1,1
10360,P100477,5,3
10361,P100129,1,1
10361,P100243,3,2
10361,P100293,3,2
10361,P100387,2,2
10361,P100447,2,2
10361,P100468,3,2
10361,P100469,2,2
10362,P100039,4,3
10362,P100269,6,3
10362,P100274,4,3
10362,P100372,3,2
10362,P100421,1,1
10362,P100426,2,2
10362,P100452,3,2
10363,P100335,5,3
10363,P100376,5,3
10363,P100483,5,3
10363,P100489,2,2
10364,P100000,1,1
10364,P100014,2,2
10364,P100052,1,1
10364,P100085,4,3
10364,P100123,5,3
10364,P100142,2,2
10364,P100499,4,3
10365,P100090,4,3
10365,P100388,3,2
10366,P100140,1,1
10366,P100274,5,3
10366,P100492,4,3
10367,P100200,5,3
10367,P100436,1,1
10367,P100473,2,2
10368,P100050,3,2
10368,P100117,2,2
10368,P100129,1,1
10368,P100329,2,2
10368,P100396,3,2
10369,P100150,3,2
10369,P100152,3,2
10369,P100205,2,2
10369,P100234,2,2
10369,P100336,6,3
10369,P100345,3,2
10369,P100407,3,2
10370,P100028,3,2
10370,P100256,1,1
10370,P100294,3,2
10370,P100328,3,2
10371,P100084,2,2
10371,P100126,4,3
10371,P100241,4,3
10371,P100317,1,1
10371,P100320,3,2
10371,P100401,6,3
10372,P100035,3,2
10372,P100103,3,2
10372,P100110,4,3
10372,P100209,3,2
10372,P100415,2,2
10372,P100495,1,1
10372,P100497,1,1
10373,P100015,2,2
10373,P100044,3,2
10373,P100487,3,2
10374,P100088,6,3
10374,P100125,3,2
10374,P100144,1,1
10374,P100322,3,2
10375,P100082,4,3
10376,P100341,3,2
10376,P100376,4,3
10377,P100030,1,1
10377,P100179,3,2
10377,P100238,1,1
10377,P100486,2,2
10378,P100073,3,2
10378,P100396,4,3
10378,P100491,3,2
10379,P100071,1,1
10379,P100175,2,2
10380,P100127,1,1
10380,P100149,3,2
10380,P100232,1,1
10380,P100345,2,2
10380,P100445,1,1
10381,P100109,3,2
10381,P100138,4,3
10381,P100146,1,1
10381,P100353,2,2
10381,P100406,3,2
10381,P100497,6,3
10382,P100021,3,2
10382,P100076,5,3
10382,P100204,2,2
10382,P100276,1,1
10383,P100033,3,2
10383,P100048,1,1
10383,P100075,3,2
10383,P100418,1,1
10383,P100453,3,2
10384,P100017,3,2
10384,P100149,4,3
10384,P100265,4,3
10385,P100232,2,2
10385,P100268,3,2
10385,P100388,2,2
10386,P100135,2,2
10386,P100237,3,2
10386,P100432,4,3
10386,P100439,4,3
10386,P100496,1,1
10387,P100030,4,3
10387,P100120,2,2
10387,P100182,3,2
10387,P100223,3,2
10388,P100031,4,3
10388,P100091,2,2
10388,P100111,2,2
10388,P100296,4,3
10388,P100341,2,2
10388,P100377,3,2
10388,P100452,2,2
10388,P100478,3,2
10388,P100487,5,3
10389,P100073,2,2
10389,P100102,1,1
10389,P100184,3,2
10389,P100450,4,3
10390,P100022,2,2
10390,P100058,5,3
10390,P100087,2,2
10390,P100186,4,3
10390,P100242,4,3
10391,P100037,2,2
10391,P100038,3,2
10391,P100044,2,2
10391,P100144,2,2
10391,P100182,3,2
10391,P100424,1,1
10391,P100446,2,2
10392,P100183,1,1
10392,P100251,4,3
10392,P100386,4,3
10393,P100036,3,2
10393,P100059,1,1
10393,P100100,5,3
10393,P100267,4,3
10393,P100362,3,2
10393,P100367,3,2
10393,P100408,3,2
10394,P100290,4,3
10394,P100483,5,3
10395,P100102,2,2
10395,P100134,1,1
10395,P100304,6,3
10396,P100013,4,3
10396,P100080,1,1
10396,P100084,1,1
10396,P100111,2,2
10396,P100187,1,1
10396,P100248,2,2
10396,P100263,2,2
10396,P100454,2,2
10396,P100456,3,2
10397,P100079,4,3
10397,P100098,2,2
10397,P100099,3,2
10397,P100261,3,2
10398,P100170,2,2
10398,P100254,3,2
10398,P100287,2,2
10398,P100417,2,2
10399,P100197,1,1
10399,P100302,4,3
10399,P100323,3,2
10399,P100397,1,1
10400,P100066,2,2
10400,P100141,6,3
10400,P100173,3,2
10400,P100388,4,3
10401,P100003,2,2
10401,P100070,2,2
10401,P100225,2,2
10402,P100108,5,3
10402,P100183,4,3
10402,P100306,2,2
10402,P100394,4,3
10402,P100435,2,2
10403,P100099,6,3
10403,P100102,2,2
10403,P100132,4,3
10403,P100170,2,2
10403,P100197,2,2
10403,P100274,2,2
10403,P100308,5,3
10403,P100330,5,3
10403,P100335,5,3
10403,P100401,2,2
10404,P100020,4,3
10404,P100043,4,3
10404,P100267,3,2
10404,P100343,5,3
10404,P100353,2,2
10405,P100146,4,3
10405,P100160,2,2
10405,P100248,2,2
10406,P100258,5,3
10406,P100382,3,2
10406,P100472,3,2
10407,P100018,4,3
10407,P100159,3,2
10408,P100029,3,2
10408,P100162,3,2
10408,P100164,1,1
10408,P100375,1,1
10408,P100496,3,2
10409,P100015,4,3
10409,P100112,5,3
10409,P100144,4,3
10410,P100016,2,2
10410,P100019,1,1
10410,P100158,7,4
10410,P100334,5,3
10410,P100498,3,2
10411,P100062,3,2
10411,P100074,2,2
10411,P100383,3,2
10412,P100131,7,4
10412,P100152,3,2
10412,P100246,3,2
10412,P100319,1,1
10412,P100359,4,3
10412,P100379,3,2
10412,P100391,4,3
10412,P100407,4,3
10413,P100030,3,2
10413,P100259,4,3
10413,P100404,2,2
10413,P100447,1,1
10414,P100081,3,2
10414,P100170,1,1
10414,P100217,2,2
10414,P100304,8,4
10414,P100326,5,3
10414,P100481,3,2
10414,P100484,2,2
10415,P100042,2,2
10415,P100144,5,3
10415,P100282,1,1
10416,P100346,1,1
10416,P100477,4,3
10417,P100008,2,2
10417,P100054,2,2
10417,P100263,3,2
10417,P100381,1,1
10418,P100080,2,2
10418,P100179,3,2
10418,P100257,5,3
10418,P100328,3,2
10418,P100456,3,2
10419,P100013,4,3
10419,P100018,3,2
10419,P100209,3,2
10419,P100306,1,1
10419,P100320,5,3
10419,P100346,3,2
10420,P100264,4,3
10420,P100338,3,2
10420,P100339,6,3
10420,P100370,3,2
10420,P100417,2,2
10420,P100461,2,2
10420,P100480,2,2
10420,P100496,2,2
10421,P100029,1,1
10421,P100080,5,3
10421,P100101,7,4
10421,P100271,1,1
10421,P100351,5,3
10421,P100421,3,2
10421,P100425,4,3
10421,P100461,1,1
10422,P100028,3,2
10422,P100064,3,2
10422,P100090,5,3
10422,P100102,4,3
10422,P100131,4,3
10422,P100164,4,3
10422,P100307,3,2
10423,P100012,4,3
10423,P100068,6,3
10423,P100103,6,3
10423,P100152,8,4
10423,P100237,2,2
10423,P100409,2,2
10423,P100441,2,2
10424,P100049,4,3
10424,P100097,2,2
10424,P100232,1,1
10424,P100268,5,3
10424,P100377,4,3
10425,P100032,3,2
10425,P100042,3,2
10425,P100053,1,1
10425,P100132,2,2
10425,P100161,4,3
10425,P100423,3,2
10426,P100222,2,2
10426,P100389,2,2
10427,P100085,4,3
10427,P100106,1,1
10427,P100122,3,2
10427,P100180,3,2
10427,P100312,3,2
10427,P100483,3,2
10428,P100045,5,3
10428,P100115,1,1
10428,P100183,4,3
10428,P100198,2,2
10428,P100259,4,3
10428,P100354,3,2
10428,P100459,5,3
10429,P100039,5,3
10429,P100157,4,3
10429,P100488,3,2
10429,P100492,3,2
10430,P100023,2,2
10430,P100127,3,2
10430,P100137,3,2
10430,P100162,1,1
10430,P100241,2,2
10431,P100143,2,2
10431,P100193,1,1
10431,P100342,3,2
10431,P100382,5,3
10431,P100385,2,2
10432,P100163,2,2
10432,P100315,2,2
10432,P100358,4,3
10433,P100056,1,1
10433,P100085,3,2
10433,P100233,2,2
10433,P100354,1,1
10433,P100415,2,2
10433,P100445,4,3
10434,P100075,6,3
10434,P100219,2,2
10434,P100249,6,3
10434,P100263,1,1
10434,P100498,3,2
10435,P100093,3,2
10435,P100120,3,2
10435,P100138,3,2
10435,P100153,1,1
10435,P100158,5,3
10435,P100179,4,3
10435,P100324,2,2
10436,P100061,3,2
10436,P100484,3,2
10436,P100496,1,1
10437,P100108,2,2
10437,P100139,7,4
10437,P100174,2,2
10437,P100382,3,2
10437,P100422,4,3
10438,P100008,2,2
10438,P100133,3,2
10438,P100339,4,3
10438,P100388,6,3
10438,P100436,1,1
10438,P100441,1,1
10439,P100029,2,2
10439,P100205,7,4
10439,P100460,2,2
10440,P100192,5,3
10440,P100279,2,2
10440,P100377,3,2
10440,P100468,4,3
10441,P100383,3,2
10442,P100066,4,3
10442,P100081,5,3
10442,P100122,2,2
10442,P100132,3,2
10442,P100392,3,2
10442,P100423,2,2
10442,P100445,2,2
10443,P100281,2,2
10443,P100292,1,1
10443,P100440,4,3
10444,P100166,4,3
10444,P100487,4,3
10445,P100112,2,2
10445,P100248,4,3
10446,P100079,4,3
10447,P100005,1,1
10447,P100070,3,2
10447,P100309,3,2
10447,P100433,2,2
10448,P100037,6,3
10448,P100057,4,3
10448,P100233,3,2
10448,P100244,4,3
10448,P100446,2,2
10449,P100078,1,1
10449,P100257,2,2
10449,P100309,2,2
10450,P100086,1,1
10450,P100391,3,2
10450,P100395,2,2
10450,P100479,5,3
10451,P100062,3,2
10451,P100114,6,3
10451,P100122,3,2
10451,P100285,5,3
10451,P100485,5,3
10452,P100004,4,3
10452,P100283,5,3
10452,P100314,5,3
10452,P100362,5,3
10452,P100421,2,2
10452,P100451,2,2
10452,P100486,9,5
10453,P100065,1,1
10453,P100134,4,3
10453,P100165,1,1
10453,P100240,2,2
10454,P100013,5,3
10454,P100295,4,3
10454,P100385,1,1
10454,P100392,3,2
10454,P100494,4,3
10455,P100043,3,2
10455,P100282,4,3
10455,P100374,3,2
10455,P100410,1,1
10455,P100411,4,3
10455,P100465,2,2
10455,P100487,1,1
10456,P100049,3,2
10456,P100140,2,2
10456,P100150,1,1
10456,P100357,1,1
10457,P100064,3,2
10457,P100072,2,2
10457,P100085,8,4
10457,P100089,4,3
10457,P100131,3,2
10457,P100202,3,2
10457,P100328,2,2
10457,P100429,7,4
10458,P100034,4,3
10458,P100044,5,3
10458,P100324,5,3
10458,P100388,1,1
10458,P100495,4,3
10459,P100005,1,1
10459,P100028,2,2
10459,P100092,3,2
10459,P100120,3,2
10459,P100170,4,3
10459,P100190,2,2
10459,P100219,2,2
10459,P100403,3,2
10459,P100473,2,2
10460,P100099,2,2
10460,P100124,3,2
10460,P100137,1,1
10460,P100218,2,2
10460,P100268,2,2
10460,P100361,3,2
10460,P100384,2,2
10461,P100366,4,3
10461,P100384,2,2
10461,P100417,2,2
10461,P100485,4,3
10462,P100034,3,2
10462,P100075,2,2
10462,P100179,2,2
10462,P100476,1,1
10463,P100077,4,3
10463,P100307,3,2
10463,P100351,2,2
10463,P100360,2,2
10463,P100407,6,3
10463,P100497,1,1
10464,P100044,5,3
10464,P100282,1,1
10464,P100445,3,2
10465,P100289,5,3
10465,P100416,5,3
10465,P100430,3,2
10466,P100004,3,2
10466,P100052,5,3
10466,P100100,1,1
10466,P100158,4,3
10466,P100184,5,3
10466,P100233,2,2
10466,P100242,1,1
10466,P100259,3,2
10466,P100297,4,3
10466,P100298,3,2
10466,P100369,1,1
10466,P100418,3,2
10466,P100439,1,1
10466,P100453,2,2
10466,P100473,4,3
10467,P100042,4,3
10467,P100054,5,3
10467,P100080,1,1
10467,P100248,2,2
10467,P100341,3,2
10467,P100406,4,3
10467,P100491,2,2
10467,P100499,2,2
10468,P100086,2,2
10468,P100203,3,2
10468,P100214,3,2
10468,P100424,4,3
10469,P100200,3,2
10469,P100402,2,2
10469,P100479,3,2
10470,P100106,2,2
10470,P100202,4,3
10470,P100213,3,2
10470,P100224,2,2
10470,P100286,2,2
10471,P100021,2,2
10471,P100215,1,1
10471,P100232,5,3
10471,P100255,1,1
10471,P100344,4,3
10472,P100039,2,2
10472,P100170,7,4
10472,P100304,2,2
10472,P100390,4,3
10472,P100461,2,2
10472,P100482,1,1
10472,P100483,4,3
10473,P100010,4,3
10473,P100027,2,2
10473,P100102,3,2
10473,P100308,3,2
10473,P100438,3,2
10473,P100448,3,2
10474,P100361,3,2
10475,P100109,2,2
10475,P100183,3,2
10475,P100359,3,2
10475,P100447,5,3
10476,P100061,3,2
10476,P100075,5,3
10476,P100082,2,2
10476,P100207,1,1
10476,P100249,6,3
10476,P100266,3,2
10477,P100005,5,3
10477,P100050,1,1
10477,P100097,4,3
10477,P100171,6,3
10477,P100272,2,2
10477,P100469,2,2
10478,P100101,2,2
10478,P100118,3,2
10478,P100435,4,3
10479,P100003,3,2
10479,P100127,2,2
10479,P100351,6,3
10479,P100429,1,1
10479,P100481,3,2
10480,P100035,1,1
10480,P100228,4,3
10480,P100251,4,3
10480,P100282,2,2
10481,P100069,3,2
10481,P100370,4,3
10482,P100050,4,3
10482,P100112,3,2
10482,P100252,2,2
10482,P100276,2,2
10482,P100445,4,3
10483,P100040,2,2
10483,P100050,2,2
10483,P100213,4,3
10483,P100233,4,3
10483,P100369,1,1
10483,P100431,2,2
10484,P100289,4,3
10484,P100358,4,3
10484,P100384,5,3
10484,P100469,2,2
10485,P100156,3,2
10485,P100228,5,3
10485,P100236,1,1
10485,P100264,1,1
10485,P100298,2,2
10485,P100318,1,1
10485,P100322,3,2
10485,P100378,2,2
10485,P100389,1,1
10485,P100392,2,2
10486,P100186,3,2
10486,P100217,2,2
10486,P100226,2,2
10487,P100151,4,3
10487,P100244,2,2
10487,P100249,2,2
10487,P100272,2,2
10488,P100051,2,2
10488,P100091,3,2
10488,P100192,4,3
10488,P100465,1,1
10488,P100491,3,2
10489,P100027,2,2
10489,P100179,5,3
10489,P100201,4,3
10489,P100232,1,1
10489,P100233,6,3
10489,P100244,4,3
10490,P100323,2,2
10490,P100364,2,2
10490,P100373,3,2
10490,P100467,3,2
10490,P100470,3,2
10490,P100477,3,2
10491,P100082,2,2
10492,P100067,5,3
10492,P100165,1,1
10492,P100202,2,2
10492,P100230,1,1
10492,P100410,2,2
10492,P100444,3,2
10493,P100068,6,3
10493,P100125,4,3
10494,P100008,1,1
10494,P100047,4,3
10494,P100381,3,2
10494,P100446,3,2
10494,P100460,1,1
10494,P100465,3,2
10494,P100471,3,2
10495,P100211,4,3
10496,P100138,2,2
10496,P100172,4,3
10496,P100193,4,3
10496,P100228,2,2
10496,P100397,5,3
10496,P100435,2,2
10497,P100163,1,1
10497,P100269,2,2
10497,P100296,2,2
10497,P100305,3,2
10497,P100376,3,2
10497,P100377,2,2
10498,P100125,6,3
10498,P100177,3,2
10498,P100407,2,2
10499,P100015,2,2
10499,P100170,2,2
10499,P100220,1,1
10499,P100261,5,3
10499,P100471,2,2
10500,P100051,4,3
10500,P100181,1,1
10500,P100184,2,2
10500,P100368,1,1
10501,P100400,5,3
10501,P100483,4,3
10502,P100065,4,3
10502,P100223,4,3
10502,P100336,4,3
10502,P100386,3,2
10502,P100491,2,2
10503,P100008,1,1
10503,P100149,4,3
10503,P100198,2,2
10503,P100274,5,3
10503,P100414,3,2
10504,P100034,3,2
10504,P100072,1,1
10504,P100181,2,2
10504,P100370,5,3
10504,P100387,4,3
10504,P100477,3,2
10505,P100135,2,2
10505,P100338,2,2
10505,P100432,3,2
10506,P100213,3,2
10506,P100334,3,2
10506,P100409,5,3
10506,P100480,5,3
10507,P100120,1,1
10507,P100157,5,3
10507,P100181,2,2
10507,P100294,2,2
10508,P100014,4,3
10508,P100016,4,3
10508,P100104,3,2
10508,P100118,2,2
10508,P100123,4,3
10508,P100230,2,2
10508,P100233,3,2
10508,P100247,4,3
10508,P100298,4,3
10508,P100337,1,1
10508,P100378,3,2
10508,P100437,4,3
10509,P100003,2,2
10509,P100345,2,2
10510,P100013,1,1
10510,P100107,2,2
10510,P100153,4,3
10510,P100220,3,2
10510,P100253,2,2
10510,P100260,2,2
10510,P100334,3,2
10510,P100368,1,1
10511,P100010,4,3
10511,P100090,3,2
10511,P100114,4,3
10511,P100144,2,2
10511,P100270,3,2
10511,P100307,1,1
10511,P100494,3,2
10512,P100053,8,4
10512,P100404,3,2
10513,P100072,2,2
10513,P100105,4,3
10513,P100108,2,2
